"GEO_ID","NAME","P2_001N","P2_001NA","P2_002N","P2_002NA","P2_003N","P2_003NA","P2_004N","P2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0500000US31049","Deuel County, Nebraska","1838","null","0","null","1838","null","0","null",
"0500000US31051","Dixon County, Nebraska","5606","null","0","null","5606","null","0","null",
"0500000US31053","Dodge County, Nebraska","37167","null","28292","null","8875","null","0","null",
"0500000US31055","Douglas County, Nebraska","584526","null","570286","null","14240","null","0","null",
"0500000US31057","Dundy County, Nebraska","1654","null","0","null","1654","null","0","null",
"0500000US31059","Fillmore County, Nebraska","5551","null","0","null","5551","null","0","null",
"0500000US31061","Franklin County, Nebraska","2889","null","0","null","2889","null","0","null",
"0500000US31063","Frontier County, Nebraska","2519","null","0","null","2519","null","0","null",
"0500000US31065","Furnas County, Nebraska","4636","null","0","null","4636","null","0","null",
"0500000US31067","Gage County, Nebraska","21704","null","12142","null","9562","null","0","null",
"0500000US31069","Garden County, Nebraska","1874","null","0","null","1874","null","0","null",
"0500000US31071","Garfield County, Nebraska","1813","null","0","null","1813","null","0","null",
"0500000US31073","Gosper County, Nebraska","1893","null","0","null","1893","null","0","null",
"0500000US31075","Grant County, Nebraska","611","null","0","null","611","null","0","null",
"0500000US31077","Greeley County, Nebraska","2188","null","0","null","2188","null","0","null",
"0500000US31079","Hall County, Nebraska","62895","null","55099","null","7796","null","0","null",
"0500000US31081","Hamilton County, Nebraska","9429","null","0","null","9429","null","0","null",
"0500000US31083","Harlan County, Nebraska","3073","null","0","null","3073","null","0","null",
"0500000US31085","Hayes County, Nebraska","856","null","0","null","856","null","0","null",
"0500000US31087","Hitchcock County, Nebraska","2616","null","0","null","2616","null","0","null",
"0500000US31089","Holt County, Nebraska","10127","null","0","null","10127","null","0","null",
"0500000US31091","Hooker County, Nebraska","711","null","0","null","711","null","0","null",
"0500000US31093","Howard County, Nebraska","6475","null","0","null","6475","null","0","null",
"0500000US31095","Jefferson County, Nebraska","7240","null","4011","null","3229","null","0","null",
"0500000US31097","Johnson County, Nebraska","5290","null","0","null","5290","null","0","null",
"0500000US31099","Kearney County, Nebraska","6688","null","0","null","6688","null","0","null",
"0500000US31101","Keith County, Nebraska","8335","null","4721","null","3614","null","0","null",
"0500000US31103","Keya Paha County, Nebraska","769","null","0","null","769","null","0","null",
"0500000US31105","Kimball County, Nebraska","3434","null","0","null","3434","null","0","null",
"0500000US31107","Knox County, Nebraska","8391","null","0","null","8391","null","0","null",
"0500000US31109","Lancaster County, Nebraska","322608","null","291217","null","31391","null","0","null",
"0500000US31111","Lincoln County, Nebraska","34676","null","23582","null","11094","null","0","null",
"0500000US31113","Logan County, Nebraska","716","null","0","null","716","null","0","null",
"0500000US31115","Loup County, Nebraska","607","null","0","null","607","null","0","null",
"0500000US31117","McPherson County, Nebraska","399","null","0","null","399","null","0","null",
"0500000US31119","Madison County, Nebraska","35585","null","25849","null","9736","null","0","null",
"0500000US31121","Merrick County, Nebraska","7668","null","0","null","7668","null","0","null",
"0500000US31123","Morrill County, Nebraska","4555","null","0","null","4555","null","0","null",
"0500000US31125","Nance County, Nebraska","3380","null","0","null","3380","null","0","null",
"0500000US31127","Nemaha County, Nebraska","7074","null","0","null","7074","null","0","null",
"0500000US31129","Nuckolls County, Nebraska","4095","null","0","null","4095","null","0","null",
"0500000US31131","Otoe County, Nebraska","15912","null","7020","null","8892","null","0","null",
"0500000US31133","Pawnee County, Nebraska","2544","null","0","null","2544","null","0","null",
"0500000US31135","Perkins County, Nebraska","2858","null","0","null","2858","null","0","null",
"0500000US31137","Phelps County, Nebraska","8968","null","5454","null","3514","null","0","null",
"0500000US31139","Pierce County, Nebraska","7317","null","0","null","7317","null","0","null",
"0500000US31141","Platte County, Nebraska","34296","null","24838","null","9458","null","0","null",
"0500000US31143","Polk County, Nebraska","5214","null","0","null","5214","null","0","null",
"0500000US31145","Red Willow County, Nebraska","10702","null","7395","null","3307","null","0","null",
"0500000US31147","Richardson County, Nebraska","7871","null","4133","null","3738","null","0","null",
"0500000US31149","Rock County, Nebraska","1262","null","0","null","1262","null","0","null",
"0500000US31151","Saline County, Nebraska","14292","null","6959","null","7333","null","0","null",
"0500000US31153","Sarpy County, Nebraska","190604","null","180775","null","9829","null","0","null",
"0500000US31155","Saunders County, Nebraska","22278","null","4782","null","17496","null","0","null",
"0500000US31157","Scotts Bluff County, Nebraska","36084","null","25104","null","10980","null","0","null",
"0500000US31159","Seward County, Nebraska","17609","null","7473","null","10136","null","0","null",
"0500000US31161","Sheridan County, Nebraska","5127","null","0","null","5127","null","0","null",
"0500000US31163","Sherman County, Nebraska","2959","null","0","null","2959","null","0","null",
"0500000US31165","Sioux County, Nebraska","1135","null","0","null","1135","null","0","null",
"0500000US31167","Stanton County, Nebraska","5842","null","1558","null","4284","null","0","null",
"0500000US31169","Thayer County, Nebraska","5034","null","0","null","5034","null","0","null",
"0500000US31171","Thomas County, Nebraska","669","null","0","null","669","null","0","null",
"0500000US31173","Thurston County, Nebraska","6773","null","0","null","6773","null","0","null",
"0500000US31175","Valley County, Nebraska","4059","null","0","null","4059","null","0","null",
"0500000US31177","Washington County, Nebraska","20865","null","8001","null","12864","null","0","null",
"0500000US31179","Wayne County, Nebraska","9697","null","5980","null","3717","null","0","null",
"0500000US31181","Webster County, Nebraska","3395","null","0","null","3395","null","0","null",
"0500000US31183","Wheeler County, Nebraska","774","null","0","null","774","null","0","null",
"0500000US31185","York County, Nebraska","14125","null","7968","null","6157","null","0","null",
"0500000US32001","Churchill County, Nevada","25516","null","16753","null","8763","null","0","null",
"0500000US32003","Clark County, Nevada","2265461","null","2236714","null","28747","null","0","null",
"0500000US32005","Douglas County, Nevada","49488","null","34775","null","14713","null","0","null",
"0500000US32007","Elko County, Nevada","53702","null","25885","null","27817","null","0","null",
"0500000US32009","Esmeralda County, Nevada","729","null","0","null","729","null","0","null",
"0500000US32011","Eureka County, Nevada","1855","null","0","null","1855","null","0","null",
"0500000US32013","Humboldt County, Nevada","17285","null","10546","null","6739","null","0","null",
"0500000US32015","Lander County, Nevada","5734","null","0","null","5734","null","0","null",
"0500000US32017","Lincoln County, Nevada","4499","null","0","null","4499","null","0","null",
"0500000US32019","Lyon County, Nevada","59235","null","32801","null","26434","null","0","null",
"0500000US32021","Mineral County, Nevada","4554","null","0","null","4554","null","0","null",
"0500000US32023","Nye County, Nevada","51591","null","37498","null","14093","null","0","null",
"0500000US32027","Pershing County, Nevada","6650","null","0","null","6650","null","0","null",
"0500000US32029","Storey County, Nevada","4104","null","446","null","3658","null","0","null",
"0500000US32031","Washoe County, Nevada","486492","null","466197","null","20295","null","0","null",
"0500000US32033","White Pine County, Nevada","9080","null","4455","null","4625","null","0","null",
"0500000US32510","Carson City, Nevada","58639","null","55133","null","3506","null","0","null",
"0500000US33001","Belknap County, New Hampshire","63705","null","29015","null","34690","null","0","null",
"0500000US33003","Carroll County, New Hampshire","50107","null","5272","null","44835","null","0","null",
"0500000US33005","Cheshire County, New Hampshire","76458","null","23611","null","52847","null","0","null",
"0500000US33007","Coos County, New Hampshire","31268","null","9658","null","21610","null","0","null",
"0500000US33009","Grafton County, New Hampshire","91118","null","31276","null","59842","null","0","null",
"0500000US33011","Hillsborough County, New Hampshire","422937","null","319583","null","103354","null","0","null",
"0500000US33013","Merrimack County, New Hampshire","153808","null","69752","null","84056","null","0","null",
"0500000US33015","Rockingham County, New Hampshire","314176","null","223033","null","91143","null","0","null",
"0500000US33017","Strafford County, New Hampshire","130889","null","82805","null","48084","null","0","null",
"0500000US33019","Sullivan County, New Hampshire","43063","null","9415","null","33648","null","0","null",
"0500000US34001","Atlantic County, New Jersey","274534","null","233532","null","41002","null","0","null",
"0500000US34003","Bergen County, New Jersey","955732","null","954575","null","1157","null","0","null",
"0500000US34005","Burlington County, New Jersey","461860","null","416738","null","45122","null","0","null",
"0500000US34007","Camden County, New Jersey","523485","null","516639","null","6846","null","0","null",
"0500000US34009","Cape May County, New Jersey","95263","null","77548","null","17715","null","0","null",
"0500000US34011","Cumberland County, New Jersey","154152","null","116399","null","37753","null","0","null",
"0500000US34013","Essex County, New Jersey","863728","null","863609","null","119","null","0","null",
"0500000US34015","Gloucester County, New Jersey","302294","null","268084","null","34210","null","0","null",
"0500000US34017","Hudson County, New Jersey","724854","null","724854","null","0","null","0","null",
"0500000US34019","Hunterdon County, New Jersey","128947","null","53710","null","75237","null","0","null",
"0500000US34021","Mercer County, New Jersey","387340","null","367671","null","19669","null","0","null",
"0500000US34023","Middlesex County, New Jersey","863162","null","854733","null","8429","null","0","null",
"0500000US34025","Monmouth County, New Jersey","643615","null","610605","null","33010","null","0","null",
"0500000US34027","Morris County, New Jersey","509285","null","465716","null","43569","null","0","null",
"0500000US34029","Ocean County, New Jersey","637229","null","613695","null","23534","null","0","null",
"0500000US34031","Passaic County, New Jersey","524118","null","509279","null","14839","null","0","null",
"0500000US34033","Salem County, New Jersey","64837","null","30371","null","34466","null","0","null",
"0500000US34035","Somerset County, New Jersey","345361","null","319350","null","26011","null","0","null",
"0500000US34037","Sussex County, New Jersey","144221","null","74077","null","70144","null","0","null",
"0500000US34039","Union County, New Jersey","575345","null","575345","null","0","null","0","null",
"0500000US34041","Warren County, New Jersey","109632","null","62249","null","47383","null","0","null",
"0500000US35001","Bernalillo County, New Mexico","676444","null","649512","null","26932","null","0","null",
"0500000US35003","Catron County, New Mexico","3579","null","0","null","3579","null","0","null",
"0500000US35005","Chaves County, New Mexico","65157","null","48831","null","16326","null","0","null",
"0500000US35006","Cibola County, New Mexico","27172","null","9972","null","17200","null","0","null",
"0500000US35007","Colfax County, New Mexico","12387","null","5629","null","6758","null","0","null",
"0500000US35009","Curry County, New Mexico","48430","null","39314","null","9116","null","0","null",
"0500000US35011","De Baca County, New Mexico","1698","null","0","null","1698","null","0","null",
"0500000US35013","Doña Ana County, New Mexico","219561","null","170190","null","49371","null","0","null",
"0500000US35015","Eddy County, New Mexico","62314","null","48591","null","13723","null","0","null",
"0500000US35017","Grant County, New Mexico","28185","null","16792","null","11393","null","0","null",
"0500000US35019","Guadalupe County, New Mexico","4452","null","0","null","4452","null","0","null",
"0500000US35021","Harding County, New Mexico","657","null","0","null","657","null","0","null",
"0500000US35023","Hidalgo County, New Mexico","4178","null","0","null","4178","null","0","null",
"0500000US35025","Lea County, New Mexico","74455","null","55922","null","18533","null","0","null",
"0500000US35027","Lincoln County, New Mexico","20269","null","11042","null","9227","null","0","null",
"0500000US35028","Los Alamos County, New Mexico","19419","null","18452","null","967","null","0","null",
"0500000US35029","Luna County, New Mexico","25427","null","14913","null","10514","null","0","null",
"0500000US35031","McKinley County, New Mexico","72902","null","24448","null","48454","null","0","null",
"0500000US35033","Mora County, New Mexico","4189","null","0","null","4189","null","0","null",
"0500000US35035","Otero County, New Mexico","67839","null","30801","null","37038","null","0","null",
"0500000US35037","Quay County, New Mexico","8746","null","5217","null","3529","null","0","null",
"0500000US35039","Rio Arriba County, New Mexico","40363","null","17596","null","22767","null","0","null",
"0500000US35041","Roosevelt County, New Mexico","19191","null","12202","null","6989","null","0","null",
"0500000US35043","Sandoval County, New Mexico","148834","null","120325","null","28509","null","0","null",
"0500000US35045","San Juan County, New Mexico","121661","null","78832","null","42829","null","0","null",
"0500000US35047","San Miguel County, New Mexico","27201","null","14530","null","12671","null","0","null",
"0500000US35049","Santa Fe County, New Mexico","154823","null","100576","null","54247","null","0","null",
"0500000US35051","Sierra County, New Mexico","11576","null","7713","null","3863","null","0","null",
"0500000US35053","Socorro County, New Mexico","16595","null","8122","null","8473","null","0","null",
"0500000US35055","Taos County, New Mexico","34489","null","15665","null","18824","null","0","null",
"0500000US35057","Torrance County, New Mexico","15045","null","0","null","15045","null","0","null",
"0500000US35059","Union County, New Mexico","4079","null","0","null","4079","null","0","null",
"0500000US35061","Valencia County, New Mexico","76205","null","53365","null","22840","null","0","null",
"0500000US36001","Albany County, New York","314848","null","284723","null","30125","null","0","null",
"0500000US36003","Allegany County, New York","46456","null","5339","null","41117","null","0","null",
"0500000US36005","Bronx County, New York","1472654","null","1472653","null","1","null","0","null",
"0500000US36007","Broome County, New York","198683","null","149117","null","49566","null","0","null",
"0500000US36009","Cattaraugus County, New York","77042","null","29423","null","47619","null","0","null",
"0500000US36011","Cayuga County, New York","76248","null","31433","null","44815","null","0","null",
"0500000US36013","Chautauqua County, New York","127657","null","71400","null","56257","null","0","null",
"0500000US36015","Chemung County, New York","84148","null","62348","null","21800","null","0","null",
"0500000US36017","Chenango County, New York","47220","null","7858","null","39362","null","0","null",
"0500000US36019","Clinton County, New York","79843","null","28958","null","50885","null","0","null",
"0500000US36021","Columbia County, New York","61570","null","10610","null","50960","null","0","null",
"0500000US36023","Cortland County, New York","46809","null","24866","null","21943","null","0","null",
"0500000US36025","Delaware County, New York","44308","null","4188","null","40120","null","0","null",
"0500000US36027","Dutchess County, New York","295911","null","201990","null","93921","null","0","null",
"0500000US36029","Erie County, New York","954236","null","855868","null","98368","null","0","null",
"0500000US36031","Essex County, New York","37381","null","5046","null","32335","null","0","null",
"0500000US36033","Franklin County, New York","47555","null","14171","null","33384","null","0","null",
"0500000US36035","Fulton County, New York","53324","null","26286","null","27038","null","0","null",
"0500000US36037","Genesee County, New York","58388","null","22117","null","36271","null","0","null",
"0500000US36039","Greene County, New York","47931","null","12841","null","35090","null","0","null",
"0500000US36041","Hamilton County, New York","5107","null","0","null","5107","null","0","null",
"0500000US36043","Herkimer County, New York","60139","null","28505","null","31634","null","0","null",
"0500000US36045","Jefferson County, New York","116721","null","59084","null","57637","null","0","null",
"0500000US36047","Kings County, New York","2736074","null","2736074","null","0","null","0","null",
"0500000US36049","Lewis County, New York","26582","null","0","null","26582","null","0","null",
"0500000US36051","Livingston County, New York","61834","null","17698","null","44136","null","0","null",
"0500000US36053","Madison County, New York","68016","null","20976","null","47040","null","0","null",
"0500000US36055","Monroe County, New York","759443","null","697775","null","61668","null","0","null",
"0500000US36057","Montgomery County, New York","49532","null","27031","null","22501","null","0","null",
"0500000US36059","Nassau County, New York","1395774","null","1389785","null","5989","null","0","null",
"0500000US36061","New York County, New York","1694251","null","1694251","null","0","null","0","null",
"0500000US36063","Niagara County, New York","212666","null","148925","null","63741","null","0","null",
"0500000US36065","Oneida County, New York","232125","null","152372","null","79753","null","0","null",
"0500000US36067","Onondaga County, New York","476516","null","406757","null","69759","null","0","null",
"0500000US36069","Ontario County, New York","112458","null","62014","null","50444","null","0","null",
"0500000US36071","Orange County, New York","401310","null","290620","null","110690","null","0","null",
"0500000US36073","Orleans County, New York","40343","null","13495","null","26848","null","0","null",
"0500000US36075","Oswego County, New York","117525","null","43806","null","73719","null","0","null",
"0500000US36077","Otsego County, New York","58524","null","15969","null","42555","null","0","null",
"0500000US36079","Putnam County, New York","97668","null","63463","null","34205","null","0","null",
"0500000US36081","Queens County, New York","2405464","null","2405390","null","74","null","0","null",
"0500000US36083","Rensselaer County, New York","161130","null","107745","null","53385","null","0","null",
"0500000US36085","Richmond County, New York","495747","null","495747","null","0","null","0","null",
"0500000US36087","Rockland County, New York","338329","null","337010","null","1319","null","0","null",
"0500000US36089","St. Lawrence County, New York","108505","null","35877","null","72628","null","0","null",
"0500000US36091","Saratoga County, New York","235509","null","168425","null","67084","null","0","null",
"0500000US36093","Schenectady County, New York","158061","null","144075","null","13986","null","0","null",
"0500000US36095","Schoharie County, New York","29714","null","5040","null","24674","null","0","null",
"0500000US36097","Schuyler County, New York","17898","null","0","null","17898","null","0","null",
"0500000US36099","Seneca County, New York","33814","null","14230","null","19584","null","0","null",
"0500000US36101","Steuben County, New York","93584","null","37642","null","55942","null","0","null",
"0500000US36103","Suffolk County, New York","1525920","null","1495948","null","29972","null","0","null",
"0500000US36105","Sullivan County, New York","78624","null","19612","null","59012","null","0","null",
"0500000US36107","Tioga County, New York","48455","null","16277","null","32178","null","0","null",
"0500000US36109","Tompkins County, New York","105740","null","59102","null","46638","null","0","null",
"0500000US36111","Ulster County, New York","181851","null","79790","null","102061","null","0","null",
"0500000US36113","Warren County, New York","65737","null","44599","null","21138","null","0","null",
"0500000US36115","Washington County, New York","61302","null","15020","null","46282","null","0","null",
"0500000US36117","Wayne County, New York","91283","null","23022","null","68261","null","0","null",
"0500000US36119","Westchester County, New York","1004457","null","958924","null","45533","null","0","null",
"0500000US36121","Wyoming County, New York","40531","null","4066","null","36465","null","0","null",
"0500000US36123","Yates County, New York","24774","null","7790","null","16984","null","0","null",
"0500000US37001","Alamance County, North Carolina","171415","null","126085","null","45330","null","0","null",
"0500000US37003","Alexander County, North Carolina","36444","null","3978","null","32466","null","0","null",
"0500000US37005","Alleghany County, North Carolina","10888","null","0","null","10888","null","0","null",
"0500000US37007","Anson County, North Carolina","22055","null","4903","null","17152","null","0","null",
"0500000US37009","Ashe County, North Carolina","26577","null","0","null","26577","null","0","null",
"0500000US37011","Avery County, North Carolina","17806","null","0","null","17806","null","0","null",
"0500000US37013","Beaufort County, North Carolina","44652","null","16509","null","28143","null","0","null",
"0500000US37015","Bertie County, North Carolina","17934","null","0","null","17934","null","0","null",
"0500000US37017","Bladen County, North Carolina","29606","null","0","null","29606","null","0","null",
"0500000US37019","Brunswick County, North Carolina","136693","null","86962","null","49731","null","0","null",
"0500000US37021","Buncombe County, North Carolina","269452","null","209355","null","60097","null","0","null",
"0500000US37023","Burke County, North Carolina","87570","null","47355","null","40215","null","0","null",
"0500000US37025","Cabarrus County, North Carolina","225804","null","186803","null","39001","null","0","null",
"0500000US37027","Caldwell County, North Carolina","80652","null","46116","null","34536","null","0","null",
"0500000US37029","Camden County, North Carolina","10355","null","543","null","9812","null","0","null",
"0500000US37031","Carteret County, North Carolina","67686","null","46976","null","20710","null","0","null",
"0500000US37033","Caswell County, North Carolina","22736","null","39","null","22697","null","0","null",
"0500000US37035","Catawba County, North Carolina","160610","null","104144","null","56466","null","0","null",
"0500000US37037","Chatham County, North Carolina","76285","null","27435","null","48850","null","0","null",
"0500000US37039","Cherokee County, North Carolina","28774","null","0","null","28774","null","0","null",
"0500000US37041","Chowan County, North Carolina","13708","null","4329","null","9379","null","0","null",
"0500000US37043","Clay County, North Carolina","11089","null","0","null","11089","null","0","null",
"0500000US37045","Cleveland County, North Carolina","99519","null","37617","null","61902","null","0","null",
"0500000US37047","Columbus County, North Carolina","50623","null","5216","null","45407","null","0","null",
"0500000US37049","Craven County, North Carolina","100720","null","65089","null","35631","null","0","null",
"0500000US37051","Cumberland County, North Carolina","334728","null","288396","null","46332","null","0","null",
"0500000US37053","Currituck County, North Carolina","28100","null","1157","null","26943","null","0","null",
"0500000US37055","Dare County, North Carolina","36915","null","28764","null","8151","null","0","null",
"0500000US37057","Davidson County, North Carolina","168930","null","88326","null","80604","null","0","null",
"0500000US37059","Davie County, North Carolina","42712","null","12625","null","30087","null","0","null",
"0500000US37061","Duplin County, North Carolina","48715","null","0","null","48715","null","0","null",
"0500000US37063","Durham County, North Carolina","324833","null","308224","null","16609","null","0","null",
"0500000US37065","Edgecombe County, North Carolina","48900","null","26995","null","21905","null","0","null",
"0500000US37067","Forsyth County, North Carolina","382590","null","353584","null","29006","null","0","null",
"0500000US37069","Franklin County, North Carolina","68573","null","14474","null","54099","null","0","null",
"0500000US37071","Gaston County, North Carolina","227943","null","184950","null","42993","null","0","null",
"0500000US37073","Gates County, North Carolina","10478","null","0","null","10478","null","0","null",
"0500000US37075","Graham County, North Carolina","8030","null","0","null","8030","null","0","null",
"0500000US37077","Granville County, North Carolina","60992","null","17423","null","43569","null","0","null",
"0500000US37079","Greene County, North Carolina","20451","null","0","null","20451","null","0","null",
"0500000US37081","Guilford County, North Carolina","541299","null","464669","null","76630","null","0","null",
"0500000US37083","Halifax County, North Carolina","48622","null","21365","null","27257","null","0","null",
"0500000US37085","Harnett County, North Carolina","133568","null","47876","null","85692","null","0","null",
"0500000US37087","Haywood County, North Carolina","62089","null","32979","null","29110","null","0","null",
"0500000US37089","Henderson County, North Carolina","116281","null","76421","null","39860","null","0","null",
"0500000US37091","Hertford County, North Carolina","21552","null","4861","null","16691","null","0","null",
"0500000US37093","Hoke County, North Carolina","52082","null","29890","null","22192","null","0","null",
"0500000US37095","Hyde County, North Carolina","4589","null","0","null","4589","null","0","null",
"0500000US37097","Iredell County, North Carolina","186693","null","127215","null","59478","null","0","null",
"0500000US37099","Jackson County, North Carolina","43109","null","14370","null","28739","null","0","null",
"0500000US37101","Johnston County, North Carolina","215999","null","101511","null","114488","null","0","null",
"0500000US37103","Jones County, North Carolina","9172","null","0","null","9172","null","0","null",
"0500000US37105","Lee County, North Carolina","63285","null","36641","null","26644","null","0","null",
"0500000US37107","Lenoir County, North Carolina","55122","null","21050","null","34072","null","0","null",
"0500000US37109","Lincoln County, North Carolina","86810","null","22797","null","64013","null","0","null",
"0500000US37111","McDowell County, North Carolina","44578","null","12031","null","32547","null","0","null",
"0500000US37113","Macon County, North Carolina","37014","null","9358","null","27656","null","0","null",
"0500000US37115","Madison County, North Carolina","21193","null","0","null","21193","null","0","null",
"0500000US37117","Martin County, North Carolina","22031","null","5522","null","16509","null","0","null",
"0500000US37119","Mecklenburg County, North Carolina","1115482","null","1106063","null","9419","null","0","null",
"0500000US37121","Mitchell County, North Carolina","14903","null","0","null","14903","null","0","null",
"0500000US37123","Montgomery County, North Carolina","25751","null","0","null","25751","null","0","null",
"0500000US37125","Moore County, North Carolina","99727","null","50319","null","49408","null","0","null",
"0500000US37127","Nash County, North Carolina","94970","null","47797","null","47173","null","0","null",
"0500000US37129","New Hanover County, North Carolina","225702","null","221841","null","3861","null","0","null",
"0500000US37131","Northampton County, North Carolina","17471","null","2035","null","15436","null","0","null",
"0500000US37133","Onslow County, North Carolina","204576","null","130383","null","74193","null","0","null",
"0500000US37135","Orange County, North Carolina","148696","null","105508","null","43188","null","0","null",
"0500000US37137","Pamlico County, North Carolina","12276","null","0","null","12276","null","0","null",
"0500000US37139","Pasquotank County, North Carolina","40568","null","22291","null","18277","null","0","null",
"0500000US37141","Pender County, North Carolina","60203","null","23474","null","36729","null","0","null",
"0500000US37143","Perquimans County, North Carolina","13005","null","0","null","13005","null","0","null",
"0500000US37145","Person County, North Carolina","39097","null","9500","null","29597","null","0","null",
"0500000US37147","Pitt County, North Carolina","170243","null","124530","null","45713","null","0","null",
"0500000US37149","Polk County, North Carolina","19328","null","1659","null","17669","null","0","null",
"0500000US37151","Randolph County, North Carolina","144171","null","57403","null","86768","null","0","null",
"0500000US37153","Richmond County, North Carolina","42946","null","23833","null","19113","null","0","null",
"0500000US37155","Robeson County, North Carolina","116530","null","27950","null","88580","null","0","null",
"0500000US37157","Rockingham County, North Carolina","91096","null","35603","null","55493","null","0","null",
"0500000US37159","Rowan County, North Carolina","146875","null","84883","null","61992","null","0","null",
"0500000US37161","Rutherford County, North Carolina","64444","null","20760","null","43684","null","0","null",
"0500000US37163","Sampson County, North Carolina","59036","null","9315","null","49721","null","0","null",
"0500000US37165","Scotland County, North Carolina","34174","null","16225","null","17949","null","0","null",
"0500000US37167","Stanly County, North Carolina","62504","null","16988","null","45516","null","0","null",
"0500000US37169","Stokes County, North Carolina","44520","null","8671","null","35849","null","0","null",
"0500000US37171","Surry County, North Carolina","71359","null","17354","null","54005","null","0","null",
"0500000US37173","Swain County, North Carolina","14117","null","0","null","14117","null","0","null",
"0500000US37175","Transylvania County, North Carolina","32986","null","13059","null","19927","null","0","null",
"0500000US37177","Tyrrell County, North Carolina","3245","null","0","null","3245","null","0","null",
"0500000US37179","Union County, North Carolina","238267","null","172427","null","65840","null","0","null",
"0500000US37181","Vance County, North Carolina","42578","null","19894","null","22684","null","0","null",
"0500000US37183","Wake County, North Carolina","1129410","null","1071162","null","58248","null","0","null",
"0500000US37185","Warren County, North Carolina","18642","null","0","null","18642","null","0","null",
"0500000US37187","Washington County, North Carolina","11003","null","0","null","11003","null","0","null",
"0500000US37189","Watauga County, North Carolina","54086","null","27636","null","26450","null","0","null",
"0500000US37191","Wayne County, North Carolina","117333","null","54456","null","62877","null","0","null",
"0500000US37193","Wilkes County, North Carolina","65969","null","19890","null","46079","null","0","null",
"0500000US37195","Wilson County, North Carolina","78784","null","48890","null","29894","null","0","null",
"0500000US37197","Yadkin County, North Carolina","37214","null","0","null","37214","null","0","null",
"0500000US37199","Yancey County, North Carolina","18470","null","0","null","18470","null","0","null",
"0500000US38001","Adams County, North Dakota","2200","null","0","null","2200","null","0","null",
"0500000US38003","Barnes County, North Dakota","10853","null","6547","null","4306","null","0","null",
"0500000US38005","Benson County, North Dakota","5964","null","0","null","5964","null","0","null",
"0500000US38007","Billings County, North Dakota","945","null","0","null","945","null","0","null",
"0500000US38009","Bottineau County, North Dakota","6379","null","0","null","6379","null","0","null",
"0500000US38011","Bowman County, North Dakota","2993","null","0","null","2993","null","0","null",
"0500000US38013","Burke County, North Dakota","2201","null","0","null","2201","null","0","null",
"0500000US38015","Burleigh County, North Dakota","98458","null","74525","null","23933","null","0","null",
"0500000US38017","Cass County, North Dakota","184525","null","167743","null","16782","null","0","null",
"0500000US38019","Cavalier County, North Dakota","3704","null","0","null","3704","null","0","null",
"0500000US38021","Dickey County, North Dakota","4999","null","0","null","4999","null","0","null",
"0500000US38023","Divide County, North Dakota","2195","null","0","null","2195","null","0","null",
"0500000US38025","Dunn County, North Dakota","4095","null","0","null","4095","null","0","null",
"0500000US38027","Eddy County, North Dakota","2347","null","0","null","2347","null","0","null",
"0500000US38029","Emmons County, North Dakota","3301","null","0","null","3301","null","0","null",
"0500000US38031","Foster County, North Dakota","3397","null","0","null","3397","null","0","null",
"0500000US38033","Golden Valley County, North Dakota","1736","null","0","null","1736","null","0","null",
"0500000US38035","Grand Forks County, North Dakota","73170","null","59101","null","14069","null","0","null",
"0500000US38037","Grant County, North Dakota","2301","null","0","null","2301","null","0","null",
"0500000US38039","Griggs County, North Dakota","2306","null","0","null","2306","null","0","null",
"0500000US38041","Hettinger County, North Dakota","2489","null","0","null","2489","null","0","null",
"0500000US38043","Kidder County, North Dakota","2394","null","0","null","2394","null","0","null",
"0500000US38045","LaMoure County, North Dakota","4093","null","0","null","4093","null","0","null",
"0500000US38047","Logan County, North Dakota","1876","null","0","null","1876","null","0","null",
"0500000US38049","McHenry County, North Dakota","5345","null","0","null","5345","null","0","null",
"0500000US38051","McIntosh County, North Dakota","2530","null","0","null","2530","null","0","null",
"0500000US38053","McKenzie County, North Dakota","14704","null","6687","null","8017","null","0","null",
"0500000US38055","McLean County, North Dakota","9771","null","0","null","9771","null","0","null",
"0500000US38057","Mercer County, North Dakota","8350","null","0","null","8350","null","0","null",
"0500000US38059","Morton County, North Dakota","33291","null","23673","null","9618","null","0","null",
"0500000US38061","Mountrail County, North Dakota","9809","null","0","null","9809","null","0","null",
"0500000US38063","Nelson County, North Dakota","3015","null","0","null","3015","null","0","null",
"0500000US38065","Oliver County, North Dakota","1877","null","0","null","1877","null","0","null",
"0500000US38067","Pembina County, North Dakota","6844","null","0","null","6844","null","0","null",
"0500000US38069","Pierce County, North Dakota","3990","null","0","null","3990","null","0","null",
"0500000US38071","Ramsey County, North Dakota","11605","null","7493","null","4112","null","0","null",
"0500000US38073","Ransom County, North Dakota","5703","null","0","null","5703","null","0","null",
"0500000US38075","Renville County, North Dakota","2282","null","0","null","2282","null","0","null",
"0500000US38077","Richland County, North Dakota","16529","null","7904","null","8625","null","0","null",
"0500000US38079","Rolette County, North Dakota","12187","null","0","null","12187","null","0","null",
